,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,geometry,osm_editor_link
37787,318700,KE-0097,small_airport,Belatrix Kargi Airport,2.505995,37.565966,,AF,KE,KE-400,Kargi,no,,,,,,,POINT (37.565966 2.5059949999999995),https://www.openstreetmap.org/edit?editor=id#map=18/2.505995/37.565966
37788,318701,KE-0098,small_airport,Bissel Airport,-2.136863,36.838493,,AF,KE,KE-700,Bissel,no,,,,,,,POINT (36.838493 -2.136863),https://www.openstreetmap.org/edit?editor=id#map=18/-2.136863/36.838493
37790,318703,KE-0100,small_airport,Bogani Airport,-1.014198,35.342806,,AF,KE,KE-700,Bogani,no,,,,,,,POINT (35.342805999999996 -1.014198),https://www.openstreetmap.org/edit?editor=id#map=18/-1.014198/35.342806
37791,318704,KE-0101,small_airport,Bomet Airport,-0.776471,35.318411,,AF,KE,KE-600,Bomet,no,,,,,,,POINT (35.31841099999999 -0.7764709999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-0.776471/35.318411
37792,318705,KE-0102,small_airport,Buna Airport,2.80117,39.481787,,AF,KE,KE-500,Buna,no,,,,,,,POINT (39.481787 2.80117),https://www.openstreetmap.org/edit?editor=id#map=18/2.801170/39.481787
37793,318706,KE-0103,small_airport,Bute Moyale Airport,3.337517,39.41424,,AF,KE,KE-400,Bute,no,,,,,,,POINT (39.41424 3.337517),https://www.openstreetmap.org/edit?editor=id#map=18/3.337517/39.414240
37795,318708,KE-0105,small_airport,Chaffa Airport,0.667151,37.910007,,AF,KE,KE-400,Shaba,no,,,,,,,POINT (37.910007 0.6671509999999998),https://www.openstreetmap.org/edit?editor=id#map=18/0.667151/37.910007
37799,318712,KE-0109,small_airport,Dol Dol Airport,0.367944,37.141442,,AF,KE,KE-700,Dol Dol,no,,,,,,,POINT (37.141442 0.367944),https://www.openstreetmap.org/edit?editor=id#map=18/0.367944/37.141442
37800,318713,KE-0110,small_airport,El Kantor Airport,1.465284,37.073011,,AF,KE,KE-700,El Kantor,no,,,,,,,POINT (37.073011 1.4652840000000003),https://www.openstreetmap.org/edit?editor=id#map=18/1.465284/37.073011
37801,318714,KE-0111,small_airport,Enasoit Airport,0.237853,37.077848,,AF,KE,KE-700,Enasoit,no,,,,,,,POINT (37.077847999999996 0.237853),https://www.openstreetmap.org/edit?editor=id#map=18/0.237853/37.077848
37802,318715,KE-0112,small_airport,Engelesha Airport,0.510757,36.294394,6464.0,AF,KE,KE-700,Engelesha,no,,,,,,,POINT (36.29439399999999 0.510757),https://www.openstreetmap.org/edit?editor=id#map=18/0.510757/36.294394
37803,318716,KE-0113,small_airport,Entasopia Airport,-1.783522,36.057783,,AF,KE,KE-700,Kalema,no,,,,,,,POINT (36.05778299999999 -1.7835219999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-1.783522/36.057783
37804,318717,KE-0114,small_airport,Entesekera Airport,-1.842318,35.86778,,AF,KE,KE-700,Entesekera,no,,,,,,,POINT (35.86778 -1.842318),https://www.openstreetmap.org/edit?editor=id#map=18/-1.842318/35.867780
37805,318718,KE-0115,small_airport,Funzi Island Airport,-4.573672,39.447079,,AF,KE,KE-300,Funzi Island,no,,,,,,,POINT (39.447079 -4.573672),https://www.openstreetmap.org/edit?editor=id#map=18/-4.573672/39.447079
37806,318719,KE-0116,small_airport,Galana Ranch Airstrip,-3.062141,39.331661,,AF,KE,KE-300,,no,,,,,,,POINT (39.33166099999999 -3.0621409999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-3.062141/39.331661
37813,318726,KE-0123,small_airport,Ilkerin Airport,-1.806828,35.704339,,AF,KE,KE-700,Ilkerin,no,,,,,,,POINT (35.704339 -1.8068279999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-1.806828/35.704339
37814,318727,KE-0124,small_airport,Jolai Delamere Estates Airport,-0.523628,36.187582,,AF,KE,KE-700,Elmenteita,no,,,,,,,POINT (36.187582 -0.5236279999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-0.523628/36.187582
37815,318728,KE-0125,small_airport,Kalama Airport,0.694423,37.611987,2934.0,AF,KE,KE-700,Kalama,no,,,,,,,POINT (37.611987 0.6944229999999999),https://www.openstreetmap.org/edit?editor=id#map=18/0.694423/37.611987
37817,318730,KE-0127,small_airport,Kamogi Ranch Airstrip,0.601706,36.73699,,AF,KE,KE-700,,no,,,,,,,POINT (36.73698999999999 0.601706),https://www.openstreetmap.org/edit?editor=id#map=18/0.601706/36.736990
37818,318731,KE-0128,small_airport,Kanzi Airport,-2.75235,37.878257,,AF,KE,KE-700,Kanzi,no,,,,,,,POINT (37.878257 -2.75235),https://www.openstreetmap.org/edit?editor=id#map=18/-2.752350/37.878257
37819,318732,KE-0129,small_airport,Kasigau Gate Airport,-3.85072,38.515401,,AF,KE,KE-300,Kasigau,no,,,,,,,POINT (38.515401 -3.8507199999999995),https://www.openstreetmap.org/edit?editor=id#map=18/-3.850720/38.515401
37820,318733,KE-0130,small_airport,Kataboi Airport,3.756125,35.833843,,AF,KE,KE-700,Kataboi,no,,,,,,,POINT (35.833842999999995 3.7561249999999995),https://www.openstreetmap.org/edit?editor=id#map=18/3.756125/35.833843
37822,318735,KE-0132,small_airport,Kedong Airport,-1.299226,36.475029,,AF,KE,KE-700,Kedong,no,,,,,,,POINT (36.475029 -1.299226),https://www.openstreetmap.org/edit?editor=id#map=18/-1.299226/36.475029
37825,318738,KE-0135,small_airport,Kijabe Airport,-0.956812,36.592155,,AF,KE,KE-700,Kijabe,no,,,,,,,POINT (36.59215499999999 -0.9568120000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-0.956812/36.592155
37826,318739,KE-0136,small_airport,Kilalinda Airport,-2.627593,38.338681,,AF,KE,KE-300,,no,,,,,,,POINT (38.338680999999994 -2.6275929999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-2.627593/38.338681
37827,318740,KE-0137,small_airport,Kimana Airstrip,-2.752942,37.525214,,AF,KE,KE-700,Kimana,no,,,,,,,POINT (37.525214 -2.752941999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-2.752942/37.525214
37829,318742,KE-0139,small_airport,Kipsin Airstrip,0.598082,37.319715,,AF,KE,KE-700,Kipsin,no,,,,,,,POINT (37.31971500000001 0.598082),https://www.openstreetmap.org/edit?editor=id#map=18/0.598082/37.319715
37830,318743,KE-0140,small_airport,Kisima Ranch Airstrip,0.512642,36.694537,,AF,KE,KE-700,,no,,,,,,,POINT (36.694537 0.5126420000000002),https://www.openstreetmap.org/edit?editor=id#map=18/0.512642/36.694537
37833,318746,KE-0143,small_airport,Korr Airport,2.013786,37.516742,,AF,KE,KE-400,Korr,no,,,,,,,POINT (37.516742 2.013785999999999),https://www.openstreetmap.org/edit?editor=id#map=18/2.013786/37.516742
37834,318747,KE-0144,small_airport,Korr AIM Airstrip,2.007568,37.492219,,AF,KE,KE-400,Korr,no,,,,,,,POINT (37.49221899999999 2.0075679999999996),https://www.openstreetmap.org/edit?editor=id#map=18/2.007568/37.492219
37836,318749,KE-0146,small_airport,Kuluo Airport,-1.12471,35.197795,,AF,KE,KE-700,Kuluo,no,,,,,,,POINT (35.197795 -1.12471),https://www.openstreetmap.org/edit?editor=id#map=18/-1.124710/35.197795
37839,318752,KE-0149,small_airport,Langata Enerit Airstrip,-1.536513,36.020637,,AF,KE,KE-700,,no,,,,,,,POINT (36.020637 -1.536513),https://www.openstreetmap.org/edit?editor=id#map=18/-1.536513/36.020637
37840,318753,KE-0150,small_airport,Larsens Camp Airstrip,0.591385,37.586685,,AF,KE,KE-700,,no,,,,,,,POINT (37.586685 0.591385),https://www.openstreetmap.org/edit?editor=id#map=18/0.591385/37.586685
37841,318754,KE-0151,small_airport,Latakwen Airport,1.547691,37.108677,,AF,KE,KE-700,Latakwen,no,,,,,,,POINT (37.108677 1.5476910000000001),https://www.openstreetmap.org/edit?editor=id#map=18/1.547691/37.108677
37842,318755,KE-0152,small_airport,Lenchukuti Airport,2.243084,36.670897,,AF,KE,KE-700,Lenchukuti,no,,,,,,,POINT (36.670897 2.243084),https://www.openstreetmap.org/edit?editor=id#map=18/2.243084/36.670897
37844,318757,KE-0154,small_airport,Limuru Airstrip,-1.106687,36.688778,,AF,KE,KE-200,,no,,,,,,,POINT (36.688778 -1.1066869999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-1.106687/36.688778
37846,318759,KE-0156,small_airport,Longonot Fair Airstrip,-0.817072,36.391407,,AF,KE,KE-700,,no,,,,,,,POINT (36.39140700000001 -0.817072),https://www.openstreetmap.org/edit?editor=id#map=18/-0.817072/36.391407
37847,318760,KE-0157,small_airport,Lowarengak Airport,4.284767,35.870662,,AF,KE,KE-700,Lowarengak,no,,,,,,,POINT (35.870662 4.2847669999999995),https://www.openstreetmap.org/edit?editor=id#map=18/4.284767/35.870662
37848,318761,KE-0158,small_airport,Lugard Falls South Airport,-3.048607,38.689626,,AF,KE,KE-300,,no,,,,,,,POINT (38.689626 -3.048607),https://www.openstreetmap.org/edit?editor=id#map=18/-3.048607/38.689626
37849,318762,KE-0159,small_airport,Malinda Estate Airstrip,-1.483679,37.098339,,AF,KE,KE-400,,no,,,,,,,POINT (37.098338999999996 -1.4836789999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-1.483679/37.098339
37854,318767,KE-0164,small_airport,Meriti Oil Rig Airstrip,1.089888,38.600205,,AF,KE,KE-400,,no,,,,,,,POINT (38.600205 1.089888),https://www.openstreetmap.org/edit?editor=id#map=18/1.089888/38.600205
37855,318768,KE-0165,small_airport,Milmet Airport,-0.1115,36.124334,,AF,KE,KE-700,,no,,,,,,,POINT (36.124334 -0.1115),https://www.openstreetmap.org/edit?editor=id#map=18/-0.111500/36.124334
37856,318769,KE-0166,small_airport,Mount Elgon Orchards Airstrip,1.209714,34.796225,,AF,KE,KE-900,,no,,,,,,,POINT (34.796225 1.209714),https://www.openstreetmap.org/edit?editor=id#map=18/1.209714/34.796225
37861,318774,KE-0171,small_airport,Mutomo Airport,-1.846779,38.204732,,AF,KE,KE-400,Mutomo,no,,,,,,,POINT (38.20473199999999 -1.8467789999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-1.846779/38.204732
37862,318798,KE-0172,small_airport,Mwatate Airport,-3.517815,38.442556,2580.0,AF,KE,KE-300,Mwatate,no,,,,,,,POINT (38.442556 -3.5178149999999992),https://www.openstreetmap.org/edit?editor=id#map=18/-3.517815/38.442556
37864,318801,KE-0174,small_airport,Nariokotome Airport,4.114358,35.842295,1600.0,AF,KE,KE-700,,no,,,,,,,POINT (35.842295 4.114357999999999),https://www.openstreetmap.org/edit?editor=id#map=18/4.114358/35.842295
37865,318802,KE-0175,small_airport,National Park Airstrip,-0.170666,37.136612,7500.0,AF,KE,KE-200,Naro Moru,no,,,,,,,POINT (37.136612 -0.170666),https://www.openstreetmap.org/edit?editor=id#map=18/-0.170666/37.136612
37866,318803,KE-0176,small_airport,Ngalai Airport,1.170659,37.252765,4150.0,AF,KE,KE-700,Ngalai,no,,,,,,,POINT (37.25276499999999 1.170659),https://www.openstreetmap.org/edit?editor=id#map=18/1.170659/37.252765
37868,318805,KE-0178,small_airport,Ngurunit South Airport,1.735737,37.3216,3200.0,AF,KE,KE-700,Ngurunit,no,,,,,,,POINT (37.32159999999999 1.7357370000000003),https://www.openstreetmap.org/edit?editor=id#map=18/1.735737/37.321600
37869,318806,KE-0179,small_airport,Ol Derkessi Airstrip,-1.713528,35.560338,6100.0,AF,KE,KE-700,,no,,,,,,,POINT (35.560337999999994 -1.713528),https://www.openstreetmap.org/edit?editor=id#map=18/-1.713528/35.560338
37873,318810,KE-0183,small_airport,Oryx Airport,0.60964,37.53018,3100.0,AF,KE,KE-700,,no,,,,,,,POINT (37.53018 0.60964),https://www.openstreetmap.org/edit?editor=id#map=18/0.609640/37.530180
37874,318811,KE-0184,small_airport,Oseur Airstrip,-1.606288,35.436835,5700.0,AF,KE,KE-700,Oloolaimutia,no,,,,,,,POINT (35.436834999999995 -1.606288),https://www.openstreetmap.org/edit?editor=id#map=18/-1.606288/35.436835
37875,318812,KE-0185,small_airport,Perror Airport,2.846734,35.050887,2500.0,AF,KE,KE-700,Namoruputh,no,,,,,,,POINT (35.050886999999996 2.8467340000000005),https://www.openstreetmap.org/edit?editor=id#map=18/2.846734/35.050887
37876,318813,KE-0186,small_airport,Rukinga Ranch Airstrip,-3.575566,38.760165,1767.0,AF,KE,KE-700,,no,,,,,,,POINT (38.760165 -3.5755659999999994),https://www.openstreetmap.org/edit?editor=id#map=18/-3.575566/38.760165
37877,318814,KE-0187,small_airport,Saguta Naibor Ranch Airstrip,0.431231,36.729133,5600.0,AF,KE,KE-700,,no,,,,,,,POINT (36.729133 0.431231),https://www.openstreetmap.org/edit?editor=id#map=18/0.431231/36.729133
37878,318815,KE-0188,small_airport,Sala Gate Airport,-3.072405,39.215665,,AF,KE,KE-300,,no,,,,,,,POINT (39.215664999999994 -3.0724049999999994),https://www.openstreetmap.org/edit?editor=id#map=18/-3.072405/39.215665
37883,318820,KE-0193,small_airport,Sigor Airport,1.58209,35.471191,3000.0,AF,KE,KE-700,Sigor,no,,,,,,,POINT (35.471191 1.5820900000000002),https://www.openstreetmap.org/edit?editor=id#map=18/1.582090/35.471191
37884,318821,KE-0194,small_airport,Sirocco Airstrip,-0.721299,36.28709,6100.0,AF,KE,KE-700,,no,,,,,,,POINT (36.28709 -0.721299),https://www.openstreetmap.org/edit?editor=id#map=18/-0.721299/36.287090
37885,318824,KE-0195,small_airport,Sosian Ranch Airstrip,0.418494,36.738667,5700.0,AF,KE,KE-700,,no,,,,,,,POINT (36.73866699999999 0.418494),https://www.openstreetmap.org/edit?editor=id#map=18/0.418494/36.738667
37888,318827,KE-0198,small_airport,Sware Airport,1.077515,37.092131,4100.0,AF,KE,KE-700,Sware,no,,,,,,,POINT (37.092131 1.077515),https://www.openstreetmap.org/edit?editor=id#map=18/1.077515/37.092131
37890,318829,KE-0200,small_airport,Tortilis Camp Airstrip,-2.683608,37.178328,3806.0,AF,KE,KE-700,,no,,,,,,,POINT (37.178328 -2.683608),https://www.openstreetmap.org/edit?editor=id#map=18/-2.683608/37.178328
37891,318830,KE-0201,small_airport,Tsavo Safari Camp Airstrip,-2.638919,38.364736,1700.0,AF,KE,KE-300,,no,,,,,,,POINT (38.364736 -2.6389189999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-2.638919/38.364736
37894,318833,KE-0204,small_airport,Weavers Airstrip,-1.363068,35.189882,5000.0,AF,KE,KE-700,Talek,no,,,,,,,POINT (35.189882 -1.3630680000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-1.363068/35.189882
37897,328908,KE-0207,small_airport,Loisaba Airstrop,0.61196,36.800095,5744.0,AF,KE,KE-700,,no,,,,,,,POINT (36.80009499999999 0.61196),https://www.openstreetmap.org/edit?editor=id#map=18/0.611960/36.800095
37898,329819,KE-0208,small_airport,Olare Orok Airfield,-1.324213,35.246106,5779.0,AF,KE,KE-700,,no,,OLG,,,,,POINT (35.24610599999999 -1.324213),https://www.openstreetmap.org/edit?editor=id#map=18/-1.324213/35.246106
37909,42546,KE-6020,small_airport,Itona Ranch Airport,-1.135916,34.83411,5500.0,AF,KE,KE-700,Itona Ranch,no,HKIC,,,,,,POINT (34.83411 -1.135916),https://www.openstreetmap.org/edit?editor=id#map=18/-1.135916/34.834110
37911,42548,KE-6024,small_airport,Masai Mara Airport,1.2666670083999634,35.033329010009766,5360.0,AF,KE,KE-700,Kichwa Tembo,no,,,,,,,POINT (35.033329010009766 1.2666670083999632),https://www.openstreetmap.org/edit?editor=id#map=18/1.266667/35.033329
37912,42549,KE-6025,small_airport,Kisima Farm Airport,0.0472779981791973,37.4341926574707,7800.0,AF,KE,KE-400,,no,,,,,,,POINT (37.4341926574707 0.0472779981791973),https://www.openstreetmap.org/edit?editor=id#map=18/0.047278/37.434193
37913,42551,KE-6027,small_airport,Kamok Airport,0.013944000005722,36.80083465576172,6290.0,AF,KE,KE-700,Kamok,no,,,,,,,POINT (36.80083465576171 0.013944000005722),https://www.openstreetmap.org/edit?editor=id#map=18/0.013944/36.800835
37915,42553,KE-6029,small_airport,Lubarra Airport,-1.2999999523162842,36.95000076293945,6100.0,AF,KE,KE-110,Lubarra,no,,,,,,,POINT (36.950000762939446 -1.2999999523162842),https://www.openstreetmap.org/edit?editor=id#map=18/-1.300000/36.950001
37916,42554,KE-6033,small_airport,Hagadera Airport,0.1253229975700378,40.28998565673828,360.0,AF,KE,KE-500,Dadaab,no,,,,,,,POINT (40.28998565673828 0.1253229975700377),https://www.openstreetmap.org/edit?editor=id#map=18/0.125323/40.289986
37918,42556,KE-6035,small_airport,Loporot Airport,2.345275,35.882778,2011.0,AF,KE,KE-700,Loporot,no,HKOP,,,,,,POINT (35.882778 2.345275),https://www.openstreetmap.org/edit?editor=id#map=18/2.345275/35.882778
37920,42558,KE-6037,small_airport,Lotubae Airport,1.9833329916000368,36.04999923706055,1700.0,AF,KE,KE-700,Lotubae,no,,,,,,,POINT (36.04999923706054 1.983332991600036),https://www.openstreetmap.org/edit?editor=id#map=18/1.983333/36.049999
37921,42559,KE-6040,small_airport,Menengai Airport,-0.2360280007123947,36.00080490112305,6650.0,AF,KE,KE-700,Menengai,no,,,,,,,POINT (36.00080490112305 -0.2360280007123947),https://www.openstreetmap.org/edit?editor=id#map=18/-0.236028/36.000805
37922,42560,KE-6041,small_airport,Nampaso Airport,-1.0423929691314695,35.24995422363281,5500.0,AF,KE,KE-700,Nampaso,no,,,,,,,POINT (35.249954223632805 -1.042392969131469),https://www.openstreetmap.org/edit?editor=id#map=18/-1.042393/35.249954
37924,42562,KE-6043,small_airport,Lanet Prairies Airport,-0.2860000133514404,36.15080642700195,6200.0,AF,KE,KE-700,Neylan's,no,,,,,,,POINT (36.15080642700195 -0.2860000133514404),https://www.openstreetmap.org/edit?editor=id#map=18/-0.286000/36.150806
37926,42564,KE-6045,small_airport,Njoro Airport,-0.316978,35.922549,7140.0,AF,KE,KE-700,Njoro,no,,,,,,,POINT (35.92254899999999 -0.316978),https://www.openstreetmap.org/edit?editor=id#map=18/-0.316978/35.922549
37927,42565,KE-6046,small_airport,Nkreta Airport,-1.0166670083999634,35.83333206176758,6700.0,AF,KE,KE-700,Nkreta,no,,,,,,,POINT (35.83333206176757 -1.0166670083999634),https://www.openstreetmap.org/edit?editor=id#map=18/-1.016667/35.833332
37929,42567,KE-6050,small_airport,Gaitu Airport,-0.0527219995856285,37.73419570922851,3805.0,AF,KE,KE-400,Gaitu,no,,,,,,,POINT (37.73419570922851 -0.0527219995856285),https://www.openstreetmap.org/edit?editor=id#map=18/-0.052722/37.734196
37931,42569,KE-6054,small_airport,Taveta Sisal Airport,-3.418889045715332,37.6341667175293,2525.0,AF,KE,KE-300,Taveta Sisal,no,,,,,,,POINT (37.63416671752929 -3.4188890457153316),https://www.openstreetmap.org/edit?editor=id#map=18/-3.418889/37.634167
37944,42582,KE-6075,small_airport,Masnami Airport,-1.1333329677581787,35.33333206176758,5600.0,AF,KE,KE-700,Masnami,no,,,,,,,POINT (35.33333206176758 -1.133332967758179),https://www.openstreetmap.org/edit?editor=id#map=18/-1.133333/35.333332
37948,42586,KE-6081,small_airport,Oserian Naivasha Airport,-0.8526390194892883,36.26747131347656,6350.0,AF,KE,KE-700,Oserian,no,,,,,,,POINT (36.26747131347656 -0.8526390194892884),https://www.openstreetmap.org/edit?editor=id#map=18/-0.852639/36.267471
37953,42591,KE-6089,small_airport,Maji Mazuri Airport,0.933333,35.166668,6980.0,AF,KE,KE-700,Maji Mazuri,no,HKZM,,,,,,POINT (35.166668 0.9333330000000001),https://www.openstreetmap.org/edit?editor=id#map=18/0.933333/35.166668
37954,42592,KE-6095,small_airport,Kilifi Plantation Farm Airport,-3.6333329677581783,39.849998474121094,3.0,AF,KE,KE-300,Kilifi,no,,,,,,,POINT (39.84999847412109 -3.6333329677581796),https://www.openstreetmap.org/edit?editor=id#map=18/-3.633333/39.849998
37962,42600,KE-6152,small_airport,Rumuruti Airport,0.2775940001010895,36.53333282470703,6066.0,AF,KE,KE-700,Rumuruti,no,,,,,,,POINT (36.53333282470703 0.2775940001010895),https://www.openstreetmap.org/edit?editor=id#map=18/0.277594/36.533333
37963,42601,KE-6153,small_airport,Sabarei Airport,4.333976,36.906768,2300.0,AF,KE,KE-400,Sabarei,no,,,,,,,POINT (36.90676799999999 4.333975999999998),https://www.openstreetmap.org/edit?editor=id#map=18/4.333976/36.906768
37968,42606,KE-6178,small_airport,Wamba Airport,0.9777780175209044,37.31888198852539,4324.0,AF,KE,KE-700,Wamba,no,,,,,,,POINT (37.31888198852539 0.9777780175209042),https://www.openstreetmap.org/edit?editor=id#map=18/0.977778/37.318882
37970,42608,KE-6320,small_airport,Laikipia Ranch Airport,0.5833330154418945,36.43333435058594,6100.0,AF,KE,KE-700,,no,,,,,,,POINT (36.43333435058594 0.5833330154418943),https://www.openstreetmap.org/edit?editor=id#map=18/0.583333/36.433334
37972,42610,KE-6396,small_airport,Maralal Airport,1.099450945854187,36.69509506225586,6450.0,AF,KE,KE-700,Maralal,no,,,,,,,POINT (36.69509506225586 1.0994509458541868),https://www.openstreetmap.org/edit?editor=id#map=18/1.099451/36.695095
37973,42611,KE-6557,small_airport,Kakuma Airport,3.716667,34.866669,1906.0,AF,KE,KE-700,Kakuma,no,HKKM,,,,,,POINT (34.866669 3.7166669999999997),https://www.openstreetmap.org/edit?editor=id#map=18/3.716667/34.866669
